traveler_id,age,occupation,income,flexibility,trip_purpose,departure_location,arrival_location,origin_gps,destination_gps,trip_distance_miles,trip_duration_minutes,departure_time_window,arrival_time_window,flexibility_pickup_earlier,flexibility_dropoff_later
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",hiking,home,hiking,"[37.7487, -122.4332]","[37.8021, -122.4662]",5.0,30,10:00-10:30,10:30-11:00,20,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,workplace,home,"[37.789, -122.401]","[37.7487, -122.4332]",4.5,25,19:00-19:30,19:25-19:55,0,15
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",shopping,home,shopping,"[37.7487, -122.4332]","[37.7866, -122.4061]",4.0,20,15:00-15:30,15:20-15:50,10,20
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",recreation,workplace,recreation,"[37.789, -122.401]","[37.7694, -122.4862]",5.0,30,17:00-17:30,17:30-18:00,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7487, -122.4332]","[37.789, -122.401]",4.5,25,08:30-09:00,08:55-09:25,0,10
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",hiking,recreation,home,"[37.8021, -122.4662]","[37.7487, -122.4332]",5.0,30,16:00-16:30,16:30-17:00,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",recreation,home,recreation,"[37.7487, -122.4332]","[37.7694, -122.4862]",4.0,20,12:00-12:30,12:20-12:50,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",shopping,shopping,workplace,"[37.7283, -122.4766]","[37.789, -122.401]",6.0,25,11:00-11:30,11:25-11:55,10,20
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",hiking,home,hiking,"[37.7487, -122.4332]","[37.8021, -122.4662]",5.0,30,09:00-09:30,09:30-10:00,20,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,workplace,home,"[37.789, -122.401]","[37.7487, -122.4332]",4.5,25,20:00-20:30,20:25-20:55,0,15
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",shopping,home,shopping,"[37.7487, -122.4332]","[37.7866, -122.4061]",4.0,20,11:00-11:30,11:20-11:50,10,20
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",recreation,workplace,recreation,"[37.789, -122.401]","[37.7694, -122.4862]",5.0,30,16:30-17:00,17:00-17:30,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7487, -122.4332]","[37.789, -122.401]",4.5,25,06:30-07:00,06:55-07:25,0,10
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",hiking,recreation,home,"[37.8021, -122.4662]","[37.7487, -122.4332]",5.0,30,13:00-13:30,13:30-14:00,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",recreation,home,recreation,"[37.7487, -122.4332]","[37.7694, -122.4862]",4.0,20,10:00-10:30,10:20-10:50,15,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",shopping,shopping,workplace,"[37.7866, -122.4061]","[37.789, -122.401]",0.5,5,14:00-14:30,14:05-14:35,10,20
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",hiking,home,hiking,"[37.7487, -122.4332]","[37.8021, -122.4662]",5.0,30,12:00-12:30,12:30-13:00,20,30
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",work,workplace,home,"[37.789, -122.401]","[37.7487, -122.4332]",4.5,25,21:00-21:30,21:25-21:55,0,15
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",shopping,home,shopping,"[37.7487, -122.4332]","[37.7283, -122.4766]",3.8,15,10:00-10:30,10:15-10:45,10,20
26,18-25,construction worker,$150K or more,"flexible for late dropoff, but inflexible for early pickup",recreation,workplace,recreation,"[37.789, -122.401]","[37.7694, -122.4862]",5.0,30,14:30-15:00,15:00-15:30,15,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,06:30-07:00,06:55-07:25,10,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,17:00-17:30,17:25-17:55,5,10
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,shopping,"[37.7515, -122.4332]","[37.7879, -122.4074]",3.5,18,10:00-10:30,10:18-10:48,20,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,shopping,home,"[37.7879, -122.4074]","[37.7515, -122.4332]",3.5,18,13:00-13:30,13:18-13:48,15,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Golden Gate Park,"[37.7515, -122.4332]","[37.7694, -122.4862]",4.1,20,09:00-09:30,09:20-09:50,30,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,Golden Gate Park,home,"[37.7694, -122.4862]","[37.7515, -122.4332]",4.1,20,12:00-12:30,12:20-12:50,25,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,hiking,home,Lands End,"[37.7515, -122.4332]","[37.7802, -122.5107]",5.0,25,08:00-08:30,08:25-08:55,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,hiking,Lands End,home,"[37.7802, -122.5107]","[37.7515, -122.4332]",5.0,25,11:00-11:30,11:25-11:55,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,medical,home,UCSF Medical Center,"[37.7515, -122.4332]","[37.7631, -122.4586]",2.5,15,14:00-14:30,14:15-14:45,5,10
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,medical,UCSF Medical Center,home,"[37.7631, -122.4586]","[37.7515, -122.4332]",2.5,15,15:30-16:00,15:45-16:15,10,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,06:00-06:30,06:25-06:55,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,16:30-17:00,16:55-17:25,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,home,Stonestown Galleria,"[37.7515, -122.4332]","[37.7284, -122.4757]",3.8,17,11:00-11:30,11:17-11:47,20,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,Stonestown Galleria,home,"[37.7284, -122.4757]","[37.7515, -122.4332]",3.8,17,12:30-13:00,12:47-13:17,15,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,home,friend's house,"[37.7515, -122.4332]","[37.7648, -122.463]",2.2,12,19:00-19:30,19:12-19:42,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,friend's house,home,"[37.7648, -122.463]","[37.7515, -122.4332]",2.2,12,22:00-22:30,22:12-22:42,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,07:00-07:30,07:25-07:55,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,18:00-18:30,18:25-18:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Union Square,"[37.7515, -122.4332]","[37.788, -122.4075]",3.7,19,12:00-12:30,12:19-12:49,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,Union Square,home,"[37.788, -122.4075]","[37.7515, -122.4332]",3.7,19,15:00-15:30,15:19-15:49,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Presidio,"[37.7515, -122.4332]","[37.7989, -122.4662]",4.9,22,07:30-08:00,07:52-08:22,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,Presidio,home,"[37.7989, -122.4662]","[37.7515, -122.4332]",4.9,22,11:30-12:00,11:52-12:22,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,05:30-06:00,05:55-06:25,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,22:00-22:30,22:25-22:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Westfield San Francisco Centre,"[37.7515, -122.4332]","[37.784, -122.4075]",3.2,17,09:00-09:30,09:17-09:47,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,Westfield San Francisco Centre,home,"[37.784, -122.4075]","[37.7515, -122.4332]",3.2,17,12:00-12:30,12:17-12:47,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Ocean Beach,"[37.7515, -122.4332]","[37.7597, -122.5107]",5.0,24,10:00-10:30,10:24-10:54,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,Ocean Beach,home,"[37.7597, -122.5107]","[37.7515, -122.4332]",5.0,24,18:00-18:30,18:24-18:54,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,08:00-08:30,08:25-08:55,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,19:00-19:30,19:25-19:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,home,Trader Joe's,"[37.7515, -122.4332]","[37.782, -122.4138]",3.0,15,17:00-17:30,17:15-17:45,15,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,Trader Joe's,home,"[37.782, -122.4138]","[37.7515, -122.4332]",3.0,15,18:00-18:30,18:15-18:45,15,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,home,family's house,"[37.7515, -122.4332]","[37.7395, -122.4658]",2.8,14,14:00-14:30,14:14-14:44,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,family's house,home,"[37.7395, -122.4658]","[37.7515, -122.4332]",2.8,14,16:00-16:30,16:14-16:44,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,07:30-08:00,07:55-08:25,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,21:00-21:30,21:25-21:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Chinatown,"[37.7515, -122.4332]","[37.7941, -122.4078]",3.5,18,13:00-13:30,13:18-13:48,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,Chinatown,home,"[37.7941, -122.4078]","[37.7515, -122.4332]",3.5,18,15:30-16:00,15:48-16:18,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Yerba Buena Gardens,"[37.7515, -122.4332]","[37.785, -122.4025]",3.4,18,10:30-11:00,10:48-11:18,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,Yerba Buena Gardens,home,"[37.785, -122.4025]","[37.7515, -122.4332]",3.4,18,13:30-14:00,13:48-14:18,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,05:00-05:30,05:25-05:55,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,15:00-15:30,15:25-15:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,home,Safeway,"[37.7515, -122.4332]","[37.7842, -122.4084]",3.3,16,16:00-16:30,16:16-16:46,15,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,grocery,Safeway,home,"[37.7842, -122.4084]","[37.7515, -122.4332]",3.3,16,17:30-18:00,17:46-18:16,15,15
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,home,cafe,"[37.7515, -122.4332]","[37.7764, -122.4242]",2.0,11,14:30-15:00,14:41-15:11,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,social,cafe,home,"[37.7764, -122.4242]","[37.7515, -122.4332]",2.0,11,16:30-17:00,16:41-17:11,30,30
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7515, -122.4332]","[37.789, -122.4014]",4.8,25,04:30-05:00,04:55-05:25,10,0
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.789, -122.4014]","[37.7515, -122.4332]",4.8,25,14:00-14:30,14:25-14:55,5,5
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Mission District,"[37.7515, -122.4332]","[37.7599, -122.4148]",1.6,10,11:30-12:00,11:40-12:10,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,shopping,Mission District,home,"[37.7599, -122.4148]","[37.7515, -122.4332]",1.6,10,13:30-14:00,13:40-14:10,20,20
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Twin Peaks,"[37.7515, -122.4332]","[37.7544, -122.4477]",1.5,9,08:30-09:00,08:39-09:09,25,25
27,51-65,construction worker,$25K - $50K,flexible for both early pickup and late dropoff,recreation,Twin Peaks,home,"[37.7544, -122.4477]","[37.7515, -122.4332]",1.5,9,10:30-11:00,10:39-11:09,25,25
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,work,home,workplace,"[37.7474, -122.4447]","[37.7891, -122.4018]",4.5,25,07:00-07:30,07:25-07:55,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,work,workplace,home,"[37.7891, -122.4018]","[37.7474, -122.4447]",4.5,30,16:30-17:00,17:00-17:30,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,grocery_shopping,home,shopping,"[37.7474, -122.4447]","[37.7841, -122.4075]",4.8,20,10:00-10:30,10:20-10:50,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,recreation,home,Golden Gate Park,"[37.7474, -122.4447]","[37.7694, -122.4862]",3.0,15,09:00-09:30,09:15-09:45,30,30
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,medical_appointment,home,hospital,"[37.7474, -122.4447]","[37.7631, -122.4586]",2.5,15,13:30-14:00,13:45-14:15,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,visit_friend,home,friend's house,"[37.7474, -122.4447]","[37.7522, -122.4477]",1.0,10,18:00-18:30,18:10-18:40,15,15
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,concert,home,concert venue,"[37.7474, -122.4447]","[37.7786, -122.4148]",3.8,25,19:00-19:30,19:25-19:55,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,library_visit,home,library,"[37.7474, -122.4447]","[37.7793, -122.4152]",3.7,20,14:00-14:30,14:20-14:50,20,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,museum_visit,home,museum,"[37.7474, -122.4447]","[37.8001, -122.4582]",5.0,30,11:00-11:30,11:30-12:00,15,15
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,pharmacy_visit,home,pharmacy,"[37.7474, -122.4447]","[37.7652, -122.4494]",1.5,10,15:00-15:30,15:10-15:40,20,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,hiking,home,Presidio,"[37.7474, -122.4447]","[37.7989, -122.4662]",5.5,30,08:00-08:30,08:30-09:00,30,30
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Union Square,"[37.7474, -122.4447]","[37.7879, -122.4074]",4.2,25,12:00-12:30,12:25-12:55,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,visit_family,home,family's house,"[37.7474, -122.4447]","[37.7284, -122.4324]",2.5,15,17:00-17:30,17:15-17:45,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,volunteering,home,community center,"[37.7474, -122.4447]","[37.7338, -122.4461]",1.3,10,09:30-10:00,09:40-10:10,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,gardening_class,home,gardening center,"[37.7474, -122.4447]","[37.76, -122.4663]",2.0,15,11:30-12:00,11:45-12:15,15,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,art_class,home,art studio,"[37.7474, -122.4447]","[37.7766, -122.4175]",3.5,20,14:30-15:00,14:50-15:20,10,15
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,church_service,home,church,"[37.7474, -122.4447]","[37.7845, -122.4713]",3.0,20,08:30-09:00,08:50-09:20,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,lunch_date,home,restaurant,"[37.7474, -122.4447]","[37.7749, -122.4194]",2.8,18,11:00-11:30,11:18-11:48,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,gym,home,gym,"[37.7474, -122.4447]","[37.7607, -122.4358]",1.5,10,07:30-08:00,07:40-08:10,15,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,book_club,home,bookstore,"[37.7474, -122.4447]","[37.786, -122.3997]",4.6,25,16:00-16:30,16:25-16:55,20,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,theater,home,theater,"[37.7474, -122.4447]","[37.7799, -122.4148]",3.8,20,18:30-19:00,18:50-19:20,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,language_class,home,language school,"[37.7474, -122.4447]","[37.789, -122.4085]",4.0,25,13:00-13:30,13:25-13:55,15,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,park_visit,home,park,"[37.7474, -122.4447]","[37.7694, -122.4862]",3.0,15,10:30-11:00,10:45-11:15,30,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,dinner,home,restaurant,"[37.7474, -122.4447]","[37.7749, -122.4194]",2.8,18,19:00-19:30,19:18-19:48,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,doctor_appointment,home,doctor's office,"[37.7474, -122.4447]","[37.7602, -122.4468]",1.2,10,14:00-14:30,14:10-14:40,5,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,dance_class,home,dance studio,"[37.7474, -122.4447]","[37.7762, -122.421]",3.0,20,15:00-15:30,15:20-15:50,15,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,yoga_class,home,yoga studio,"[37.7474, -122.4447]","[37.7812, -122.4056]",4.0,20,08:00-08:30,08:20-08:50,20,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,pet_grooming,home,pet groomer,"[37.7474, -122.4447]","[37.7641, -122.4317]",1.8,12,11:30-12:00,11:42-12:12,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,haircut,home,salon,"[37.7474, -122.4447]","[37.7749, -122.4194]",2.8,18,09:30-10:00,09:48-10:18,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,car_maintenance,home,auto shop,"[37.7474, -122.4447]","[37.7655, -122.447]",1.4,10,10:00-10:30,10:10-10:40,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,bank_visit,home,bank,"[37.7474, -122.4447]","[37.78, -122.4123]",3.5,20,13:00-13:30,13:20-13:50,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,movie,home,cinema,"[37.7474, -122.4447]","[37.7841, -122.4075]",4.8,25,17:30-18:00,17:55-18:25,10,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,music_class,home,music school,"[37.7474, -122.4447]","[37.7797, -122.4194]",3.8,20,14:00-14:30,14:20-14:50,15,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,community_meeting,home,community hall,"[37.7474, -122.4447]","[37.793, -122.4085]",4.5,25,18:00-18:30,18:25-18:55,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,shopping,home,Stonestown Galleria,"[37.7474, -122.4447]","[37.7319, -122.4764]",3.0,15,15:00-15:30,15:15-15:45,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,social_club,home,clubhouse,"[37.7474, -122.4447]","[37.7759, -122.4189]",3.0,20,19:00-19:30,19:20-19:50,10,15
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,nature_walk,home,Lands End,"[37.7474, -122.4447]","[37.7808, -122.5121]",5.5,30,09:00-09:30,09:30-10:00,30,30
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,coffee_with_friends,home,cafe,"[37.7474, -122.4447]","[37.7763, -122.4241]",3.0,20,10:00-10:30,10:20-10:50,20,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,fitness_class,home,fitness center,"[37.7474, -122.4447]","[37.7658, -122.4496]",1.8,10,06:00-06:30,06:10-06:40,15,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,art_exhibition,home,art gallery,"[37.7474, -122.4447]","[37.791, -122.3995]",4.8,25,12:00-12:30,12:25-12:55,15,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,soccer_match,home,stadium,"[37.7474, -122.4447]","[37.7683, -122.4925]",2.8,15,17:00-17:30,17:15-17:45,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,spa_day,home,spa,"[37.7474, -122.4447]","[37.7745, -122.4196]",2.8,18,10:00-10:30,10:18-10:48,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,emergency,home,hospital,"[37.7474, -122.4447]","[37.7631, -122.4586]",2.5,15,00:00-00:30,00:15-00:45,0,0
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,wine_tasting,home,winery,"[37.7474, -122.4447]","[37.7323, -122.5056]",4.2,25,11:00-11:30,11:25-11:55,20,20
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,school_pickup,home,school,"[37.7474, -122.4447]","[37.7586, -122.4148]",2.2,15,14:30-15:00,14:45-15:15,5,5
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,business_meeting,home,office,"[37.7474, -122.4447]","[37.7891, -122.4018]",4.5,25,09:00-09:30,09:25-09:55,10,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,gardening_supply,home,gardening store,"[37.7474, -122.4447]","[37.7617, -122.4254]",1.8,10,13:30-14:00,13:40-14:10,20,10
28,65+,teacher,$25K - $50K,flexible for both early pickup and late dropoff,car_wash,home,car wash,"[37.7474, -122.4447]","[37.764, -122.431]",1.8,12,11:00-11:30,11:12-11:42,15,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7514, -122.4471]","[37.7936, -122.3962]",4.9,25,08:00-08:30,08:25-08:55,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",grocery shopping,home,shopping,"[37.7514, -122.4471]","[37.7841, -122.4075]",3.5,20,10:00-10:30,10:20-10:50,10,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",recreation,home,Golden Gate Park,"[37.7514, -122.4471]","[37.7694, -122.4862]",3.0,15,14:00-14:30,14:15-14:45,15,30
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",visit friend,home,friend's house,"[37.7514, -122.4471]","[37.7615, -122.4278]",1.5,10,16:00-16:30,16:10-16:40,15,15
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",medical appointment,home,medical center,"[37.7514, -122.4471]","[37.7643, -122.4577]",1.2,10,09:00-09:30,09:10-09:40,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",library visit,home,public library,"[37.7514, -122.4471]","[37.7789, -122.4158]",3.2,18,11:00-11:30,11:18-11:48,10,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",hiking,home,Presidio,"[37.7514, -122.4471]","[37.7989, -122.4662]",4.2,22,13:00-13:30,13:22-13:52,20,30
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",dining out,home,restaurant,"[37.7514, -122.4471]","[37.7837, -122.409]",3.6,20,18:00-18:30,18:20-18:50,15,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",work,home,workplace,"[37.7514, -122.4471]","[37.7936, -122.3962]",4.9,25,09:00-09:30,09:25-09:55,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",shopping,home,Union Square,"[37.7514, -122.4471]","[37.7879, -122.4074]",3.3,18,15:00-15:30,15:18-15:48,10,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",concert,home,concert hall,"[37.7514, -122.4471]","[37.7758, -122.4207]",2.8,15,19:00-19:30,19:15-19:45,10,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",gym,home,gym,"[37.7514, -122.4471]","[37.7852, -122.4034]",3.7,20,07:00-07:30,07:20-07:50,15,15
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",art exhibition,home,museum,"[37.7514, -122.4471]","[37.7857, -122.4011]",3.5,18,13:00-13:30,13:18-13:48,10,25
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",class,home,university,"[37.7514, -122.4471]","[37.7749, -122.4194]",2.8,15,08:00-08:30,08:15-08:45,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",grocery shopping,home,shopping,"[37.7514, -122.4471]","[37.7841, -122.4075]",3.5,20,17:00-17:30,17:20-17:50,10,20
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",doctor visit,home,clinic,"[37.7514, -122.4471]","[37.7631, -122.4586]",1.5,10,10:30-11:00,10:40-11:10,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",lecture,home,university,"[37.7514, -122.4471]","[37.7749, -122.4194]",2.8,15,12:00-12:30,12:15-12:45,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",workshop,home,community center,"[37.7514, -122.4471]","[37.7635, -122.4235]",2.0,12,14:00-14:30,14:12-14:42,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",therapy session,home,therapist's office,"[37.7514, -122.4471]","[37.7671, -122.4293]",1.8,12,11:00-11:30,11:12-11:42,0,10
29,65+,student,$50K - $75K,"flexible for late dropoff, but inflexible for early pickup",meet friend,home,cafe,"[37.7514, -122.4471]","[37.7751, -122.4235]",2.6,15,09:30-10:00,09:45-10:15,10,15
